Nome da Origem;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
ImagingLog_e16.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:53;16/01/2024;08:28:58;2 minutes 5 seconds;Deploy;00:02:05
ImagingLog_e16.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:03;16/01/2024;08:28:59;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e16.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:04;16/01/2024;08:28:57;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e16.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:07;16/01/2024;08:29:00;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e16.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:02;16/01/2024;08:28:58;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e16.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:05;16/01/2024;08:28:58;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e16.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:26:08;16/01/2024;08:28:58;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e16.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:25:57;16/01/2024;08:28:58;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e16.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:26:18;16/01/2024;08:28:57;2 minutes 39 seconds;Deploy;00:02:39
ImagingLog_e16.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:26:04;16/01/2024;08:28:58;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e17.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:33:25;16/01/2024;08:36:41;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e17.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:33:32;16/01/2024;08:36:41;3 minutes 9 seconds;Deploy;00:03:09
ImagingLog_e17.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:33:25;16/01/2024;08:36:41;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e17.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:33:30;16/01/2024;08:36:41;3 minutes 11 seconds;Deploy;00:03:11
ImagingLog_e17.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:34:16;16/01/2024;08:36:44;2 minutes 28 seconds;Deploy;00:02:28
ImagingLog_e17.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:25;16/01/2024;08:36:41;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e17.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:27;16/01/2024;08:36:41;3 minutes 14 seconds;Deploy;00:03:14
ImagingLog_e17.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:28;16/01/2024;08:36:41;3 minutes 13 seconds;Deploy;00:03:13
ImagingLog_e17.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:28;16/01/2024;08:36:41;3 minutes 13 seconds;Deploy;00:03:13
ImagingLog_e17.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:27;16/01/2024;08:36:41;3 minutes 14 seconds;Deploy;00:03:14
ImagingLog_e17.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:29;16/01/2024;08:36:41;3 minutes 12 seconds;Deploy;00:03:12
ImagingLog_e17.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:33:20;16/01/2024;08:36:41;3 minutes 21 seconds;Deploy;00:03:21
ImagingLog_e17.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:34:36;16/01/2024;08:36:42;2 minutes 6 seconds;Deploy;00:02:06
ImagingLog_e17.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:33:26;16/01/2024;08:36:41;3 minutes 15 seconds;Deploy;00:03:15
ImagingLog_e18.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:41:17;16/01/2024;08:44:08;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e18.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:41:20;16/01/2024;08:44:07;2 minutes 47 seconds;Deploy;00:02:47
ImagingLog_e18.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:41:12;16/01/2024;08:44:07;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e18.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:41:17;16/01/2024;08:44:08;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e18.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:42:03;16/01/2024;08:44:08;2 minutes 5 seconds;Deploy;00:02:05
ImagingLog_e18.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:15;16/01/2024;08:44:07;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e18.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:17;16/01/2024;08:44:08;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e18.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:18;16/01/2024;08:44:09;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e18.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:18;16/01/2024;08:44:07;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e18.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:20;16/01/2024;08:44:08;2 minutes 48 seconds;Deploy;00:02:48
ImagingLog_e18.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:20;16/01/2024;08:44:07;2 minutes 47 seconds;Deploy;00:02:47
ImagingLog_e18.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:41:08;16/01/2024;08:44:09;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e18.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:41:16;16/01/2024;08:44:07;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e18.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:41:16;16/01/2024;08:44:08;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e19.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:49:11;16/01/2024;08:52:06;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e19.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:49:17;16/01/2024;08:52:06;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e19.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:49:12;16/01/2024;08:52:05;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e19.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:49:14;16/01/2024;08:52:06;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e19.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:50:00;16/01/2024;08:52:07;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e19.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:11;16/01/2024;08:52:06;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e19.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:12;16/01/2024;08:52:05;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e19.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:13;16/01/2024;08:52:06;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e19.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:12;16/01/2024;08:52:07;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e19.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:13;16/01/2024;08:52:06;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e19.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:15;16/01/2024;08:52:05;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e19.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:49:05;16/01/2024;08:52:06;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e19.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:49:13;16/01/2024;08:52:07;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e19.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:49:10;16/01/2024;08:52:06;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e20.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:58:15;16/01/2024;09:01:08;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e20.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:58:19;16/01/2024;09:01:08;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e20.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;08:58:13;16/01/2024;09:01:07;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e20.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;08:58:18;16/01/2024;09:01:08;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e20.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:59:02;16/01/2024;09:01:09;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e20.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:12;16/01/2024;09:01:07;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e20.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:14;16/01/2024;09:01:08;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e20.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:17;16/01/2024;09:01:07;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e20.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:11;16/01/2024;09:01:08;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e20.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:15;16/01/2024;09:01:09;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e20.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:18;16/01/2024;09:01:09;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e20.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;08:58:08;16/01/2024;09:01:08;3 minutes ;Deploy;00:03:00
ImagingLog_e20.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;08:58:16;16/01/2024;09:01:08;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e20.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;08:58:13;16/01/2024;09:01:07;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e21.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:06:36;16/01/2024;09:08:47;2 minutes 11 seconds;Deploy;00:02:11
ImagingLog_e21.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:06:41;16/01/2024;09:08:49;2 minutes 8 seconds;Deploy;00:02:08
ImagingLog_e21.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:05:24;16/01/2024;09:08:47;3 minutes 23 seconds;Deploy;00:03:23
ImagingLog_e21.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:05:29;16/01/2024;09:08:48;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e21.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:06:13;16/01/2024;09:08:47;2 minutes 34 seconds;Deploy;00:02:34
ImagingLog_e21.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:25;16/01/2024;09:08:48;3 minutes 23 seconds;Deploy;00:03:23
ImagingLog_e21.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:26;16/01/2024;09:08:49;3 minutes 23 seconds;Deploy;00:03:23
ImagingLog_e21.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:29;16/01/2024;09:08:46;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e21.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:27;16/01/2024;09:08:47;3 minutes 20 seconds;Deploy;00:03:20
ImagingLog_e21.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:27;16/01/2024;09:08:47;3 minutes 20 seconds;Deploy;00:03:20
ImagingLog_e21.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:30;16/01/2024;09:08:46;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e21.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:05:19;16/01/2024;09:08:48;3 minutes 29 seconds;Deploy;00:03:29
ImagingLog_e21.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:05:26;16/01/2024;09:08:47;3 minutes 21 seconds;Deploy;00:03:21
ImagingLog_e21.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:05:25;16/01/2024;09:08:48;3 minutes 23 seconds;Deploy;00:03:23
ImagingLog_e22.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:14:50;16/01/2024;09:16:59;2 minutes 9 seconds;Deploy;00:02:09
ImagingLog_e22.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:14:17;16/01/2024;09:16:59;2 minutes 42 seconds;Deploy;00:02:42
ImagingLog_e22.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:13:37;16/01/2024;09:16:58;3 minutes 21 seconds;Deploy;00:03:21
ImagingLog_e22.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:14:47;16/01/2024;09:16:59;2 minutes 12 seconds;Deploy;00:02:12
ImagingLog_e22.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:14:38;16/01/2024;09:16:58;2 minutes 20 seconds;Deploy;00:02:20
ImagingLog_e22.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:49;16/01/2024;09:16:58;3 minutes 9 seconds;Deploy;00:03:09
ImagingLog_e22.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:38;16/01/2024;09:16:59;3 minutes 21 seconds;Deploy;00:03:21
ImagingLog_e22.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:41;16/01/2024;09:16:58;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e22.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:39;16/01/2024;09:16:58;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e22.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:40;16/01/2024;09:16:59;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e22.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:41;16/01/2024;09:16:58;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e22.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:13:33;16/01/2024;09:16:58;3 minutes 25 seconds;Deploy;00:03:25
ImagingLog_e22.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:14:13;16/01/2024;09:16:59;2 minutes 46 seconds;Deploy;00:02:46
ImagingLog_e22.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:13:38;16/01/2024;09:16:58;3 minutes 20 seconds;Deploy;00:03:20
ImagingLog_e23.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:22:39;16/01/2024;09:24:46;2 minutes 7 seconds;Deploy;00:02:07
ImagingLog_e23.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:21:34;16/01/2024;09:24:46;3 minutes 12 seconds;Deploy;00:03:12
ImagingLog_e23.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:21:31;16/01/2024;09:24:47;3 minutes 16 seconds;Deploy;00:03:16
ImagingLog_e23.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:21:31;16/01/2024;09:24:48;3 minutes 17 seconds;Deploy;00:03:17
ImagingLog_e23.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:22:17;16/01/2024;09:24:47;2 minutes 30 seconds;Deploy;00:02:30
ImagingLog_e23.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:27;16/01/2024;09:24:47;3 minutes 20 seconds;Deploy;00:03:20
ImagingLog_e23.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:29;16/01/2024;09:24:48;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e23.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:31;16/01/2024;09:24:46;3 minutes 15 seconds;Deploy;00:03:15
ImagingLog_e23.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:29;16/01/2024;09:24:48;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e23.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:29;16/01/2024;09:24:48;3 minutes 19 seconds;Deploy;00:03:19
ImagingLog_e23.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:32;16/01/2024;09:24:47;3 minutes 15 seconds;Deploy;00:03:15
ImagingLog_e23.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:21:21;16/01/2024;09:24:47;3 minutes 26 seconds;Deploy;00:03:26
ImagingLog_e23.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:21:27;16/01/2024;09:24:47;3 minutes 20 seconds;Deploy;00:03:20
ImagingLog_e23.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:21:29;16/01/2024;09:24:46;3 minutes 17 seconds;Deploy;00:03:17
